,recipename,labels,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate,Calories,Health Score,ratings,class_prob,Carb_std,Protein_std,VitA_std,VitC_std,Calcium_std,Iron_std,Thiamin_std,Niacin_std,VitB6_std,Magnesium_std,Folate_std,Potassium_std,Dietary Fiber_std,Total Fat_std,Saturated Fat_std,Cholesterol_std,Sodium_std,Sugars_std,Carb_BI,Protein_BI,VitA_BI,VitC_BI,Calcium_BI,Iron_BI,Thiamin_BI,Niacin_BI,VitB6_BI,Magnesium_BI,Folate_BI,Potassium_BI,Dietary Fiber_BI,Total Fat_BI,Saturated Fat_BI,Cholesterol_BI,Sodium_BI,Sugars_BI,BI
3761,shrimp and andouille sausage with mustard sauce,5,42.799999969999995,22.0,216.9999999,643.9999992,410.9999985,37.100000099999995,2.7,24.3,1.9999999845,1337.0000000000002,3.0,100.0,3.0000000059999996,0.0,10.0,0.0,39.0,49.0,644,-11.41375221,4.28839502,0.98700084,132.50000035714285,86.78571428571429,4775.000000000001,10.714285714285715,357.1428571428571,10.714285735714284,0.0,35.714285714285715,0.0,139.2857142857143,175.0,1467.8571375000001,9.642857142857144,152.85714275,78.57142857142857,774.9999996428571,2299.9999971428574,7.1428570874999995,2.208333339285714,13.017857142857142,2.984375000000001,0.8928571428571429,1.3736263736263734,1.984126988095238,0.0,5.0,0.0,1.7410714285714288,1.09375,2.096938767857143,1.9285714285714288,0.0,0.0,0.0,0.2083333392857137,3.8662131607142864,38.39605411172162
3762,shrimp and asparagus,5,42.199999985,18.0,198.99999989999998,340.0000008,557.9999985,45.3999999,3.6000000000000005,24.7,2.9999999925,1298.0,7.00000002,130.0,5.000000004,1.0000000005,14.0,0.0,69.0,171.0,653,-9.018624381,4.160732145,0.936757453,159.90811603369065,86.99846860643184,4571.822358346095,24.655436517611026,457.8866768759571,17.611026047779482,3.5222052084992344,49.31087289433384,0.0,243.0321592649311,602.2970903522205,1965.3905000765694,12.679938744257274,148.63705967151608,63.39969372128637,700.9188357886677,1197.549773108729,10.566615593797856,2.6651352672281776,13.049770290964776,2.8573889739663096,2.054619709800919,1.7611026033690658,3.2613011199591635,5.0,5.0,0.0,3.0379019908116387,3.7643568147013777,2.807700714395099,2.535987748851455,0.0,0.0,0.0,2.505104639356815,3.322759429555896,53.623129302960685
3763,shrimp and crab enchiladas,5,22.299999995,10.0,120.0,996.0,504.99999900000006,65.00000010000001,4.9,26.8,2.9999999925,699.0,10.00000002,372.0000000000001,5.999999994,1.0000000005,12.0,0.0,63.0,149.0,571,-6.157038991,4.478555518,0.8164457490000001,261.8213664273205,107.95096322241682,2815.5866900175133,40.28021023817863,1498.4238178633982,24.168126070402803,4.028021017775832,48.33625218914186,0.0,253.76532399299472,600.1751313485114,2034.150608931699,19.737302977232925,89.82486863134852,40.280210157618214,483.36252189141857,4011.908931698774,12.084063017075305,4.363689440455342,10.0,1.7597416812609459,3.356684186514886,5.0,4.475578901926445,5.0,5.0,0.0,3.172066549912434,3.7510945709281964,2.905929441330999,3.9474605954465853,0.0,0.0,0.0,0.0,3.0818947591943964,55.81414012697023
3764,shrimp and crab stuffed flounder,5,14.600000025,5.0,183.0,1114.9999992,913.9999995000001,8.9000001,0.7000000000000001,48.1,1.9999999845,392.0,4.00000002,168.0,1.999999998,0.0,7.0,0.0,41.0,23.0,376,-0.100554725,4.293295911,0.979431422,54.44148997340425,294.22872340425533,2397.872340425532,24.468085228723403,1027.659574468085,12.234042540957446,0.0,42.81914893617021,0.0,250.79787234042556,140.6914893617021,5590.95744375,4.281914893617022,89.30851079122341,30.585106382978722,1119.4148936170213,6820.478718510639,12.23404245837766,0.9073581662234043,10.0,1.4986702127659577,2.039007102393617,3.9525368248772503,2.2655634335106383,0.0,5.0,0.0,3.1349734042553195,0.8793218085106381,5.0,0.8563829787234044,0.0,0.0,0.0,0.0,3.058088498670213,38.59190242993044
3765,shrimp and crabmeat loaf,5,17.099999995,5.0,78.0,760.0000008000001,238.00000000000003,33.399999900000005,1.5,22.7,1.9999999845,223.0,1.99999998,282.0,3.0000000059999996,0.0,8.0,0.0,40.0,98.0,379,-2.7236456810000003,4.292055394,0.705646998,202.69129226912932,137.75725593667545,1353.2981530343006,12.13720304485488,1711.345646437995,18.205804785751976,0.0,48.54881266490765,0.0,242.74406332453827,594.7229551451187,1444.327176781003,9.102902374670185,103.77308704089711,30.343007915567284,473.35092348284957,4612.137208021109,12.137203072163588,3.3781882044854887,10.0,0.8458113456464379,1.01143358707124,5.0,3.3714453306948107,0.0,5.0,0.0,3.034300791556728,3.717018469656992,2.0633245382585756,1.820580474934037,0.0,0.0,0.0,0.0,3.0734598298153037,42.31556257211962
3766,shrimp and feta cheese pasta,7,19.5,7.0,168.00000000000003,763.0000008,465.00000050000006,75.2000001,4.2,32.9,4.0000000005,663.0,12.0,238.0,5.999999994,0.0,13.0,0.0,83.0,200.0,603,-3.964851788,4.404063622,0.73529491,286.83250452736314,125.48922056384743,2528.855721393035,45.77114427860696,907.7943615257047,22.885572116417915,0.0,49.58540630182421,0.0,316.58374792703154,762.8524046434494,1773.6318427031513,16.019900497512438,74.37810945273631,26.699834162520727,640.7960199004976,2910.281926766169,15.25704809477612,4.780541742122719,10.0,1.5805348258706466,3.814262023217247,3.4915167750988645,4.238068910447762,0.0,5.0,0.0,3.957296849087894,4.767827529021559,2.5337597752902163,3.2039800995024876,0.0,0.0,0.0,0.0,2.578246334162521,49.94603486382192
3767,shrimp and gravy,5,9.100000000000001,3.0,194.00000010000002,2035.0000008,410.9999985,9.6,0.4,30.2,4.0000000005,315.0,4.99999998,150.0,3.0000000059999996,0.0,6.0,0.0,57.99999999999999,18.0,248,-3.629889273,4.172481527,0.655065835,89.03225806451613,280.0806451612903,2921.3709677419356,46.37096755645161,1391.1290322580646,27.822580700806448,0.0,55.64516129032258,0.0,537.9032258064515,166.93548387096774,3811.6935344758062,3.7096774193548385,84.39516129032259,27.82258064516129,1799.1935493145163,18872.9838783871,37.096774198185486,1.4838709677419355,10.0,1.8258568548387097,3.8642472963709675,5.0,5.0,0.0,5.0,0.0,5.0,1.0433467741935485,5.0,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,43.95925737701614
3768,shrimp and grits for the displaced southerner,5,28.400000005000006,10.0,188.00000010000002,2650.0000008,765.0000015,19.8,1.7000000000000002,30.4,9.000000009,1216.0,21.0,257.0,5.000000004,0.0,11.0,0.0,56.00000000000001,46.0,459,-9.488490383,4.302386275,0.992622714,99.2156862745098,152.33115468409585,6093.246187363835,105.22875816993464,1287.7995642701524,25.054466250980393,0.0,55.119825708061,0.0,280.6100217864924,230.50108932461873,3833.3333408496733,8.518518518518519,142.30936821677562,50.10893246187364,942.0479307843138,13278.86710640523,45.09803926078432,1.65359477124183,10.0,3.808278867102397,5.0,4.953075247192894,4.639715972403777,0.0,5.0,0.0,3.5076252723311545,1.4406318082788672,5.0,1.703703703703704,0.0,0.0,0.0,0.0,0.0,46.70662564225462
3769,shrimp and mushroom linguini with creamy cheese herb sauce,5,38.29999998499999,23.0,210.0,403.00000079999995,448.0,44.0000001,2.7,23.200000000000003,2.9999999925,1482.9999999999998,6.0,73.0,3.999999996,0.0,10.0,0.0,56.00000000000001,130.0,601,-11.32348594,4.321033343,0.981162201,168.38602367720466,88.78535773710483,5675.374376039933,22.96173044925125,279.3677204658902,15.307820284193014,0.0,38.269550748752074,0.0,214.30948419301168,497.50415973377704,1714.4758735440932,10.332778702163061,146.5723793103161,88.01996672212978,803.6605657237938,1542.2628982362728,11.48086519592346,2.8064337279534115,13.317803660565724,3.547108985024958,1.913477537437604,1.0744912325611162,2.8347815341098177,0.0,5.0,0.0,2.678868552412646,3.1094009983361066,2.449251247920133,2.0665557404326123,0.0,0.0,0.0,1.7869522953410981,3.177640445091514,45.76276595718674
3770,shrimp and pasta formaggio,7,25.60000001,13.0,225.0,696.0,720.000001,38.000000099999994,4.1,36.6,4.0000000005,7084.999999999999,27.0,117.0,7.000000002,0.0,10.0,0.0,80.0,160.0,530,-5.320900293,4.448844526999999,0.66173013,164.90566081132073,158.8301886792453,30746.226415094334,117.16981132075472,507.7358490566038,30.377358499245283,0.0,43.39622641509434,0.0,347.1698113207547,694.3396226415094,3124.528306226415,17.79245283018868,111.09433966603773,56.41509433962265,976.4150943396227,3020.3773584905657,17.358490568207547,2.7484276801886787,10.0,5.0,5.0,1.9528301886792454,5.0,0.0,5.0,0.0,4.339622641509434,4.339622641509434,4.463611866037736,3.5584905660377357,0.0,0.0,0.0,0.0,2.244684036792453,53.64728962075472
3771,shrimp and pasta shell salad,7,28.799999995,4.0,99.0,664.0000008,238.999999,33.8000001,1.9,15.4,2.9999999925,727.0,16.999999980000002,38.0,3.0000000059999996,0.0,4.0,0.0,39.0,98.0,451,-3.694528185,4.584118062,0.818106915,172.37250605321506,78.53658536585367,3707.538802660754,86.69623049667408,193.79157427937915,15.299334842128602,0.0,20.39911308203991,0.0,198.89135254988912,499.7782705099778,1218.8470015521063,9.689578713968956,146.87361416518846,20.39911308203991,504.8780487804878,3386.2527756984477,15.299334773281595,2.8728751008869176,11.780487804878051,2.3172117516629713,5.0,0.7453522087668429,2.833210155949741,0.0,5.0,0.0,2.486141906873614,3.123614190687361,1.7412100022172947,1.9379157427937912,0.0,0.0,0.0,0.0,2.571534162971176,42.40955302768776
3772,shrimp and sugar snap peas,5,7.69999997,2.0,132.9999999,130.0000008,247.00000150000002,47.1,3.8,25.5,1.000000008,427.0,9.0,92.0,5.000000004,0.0,5.0,0.0,63.0,103.0,403,0.506050281,4.189716131,0.611693949,268.8089330024814,145.53349875930522,2436.97270471464,51.364764267990076,525.062034739454,28.53598017171216,0.0,28.535980148883375,0.0,359.5533498759305,587.8411910669976,1409.677427915633,21.687344913151364,43.945409258064515,11.41439205955335,759.0570713895781,741.9354884367247,5.707196075434243,4.48014888337469,10.0,1.5231079404466499,4.280397022332506,2.0194693643825152,5.0,0.0,5.0,0.0,4.494416873449131,3.6740074441687347,2.0138248970223325,4.337468982630273,1.6195839032258066,2.1464019851116625,0.0,3.4543010657568236,4.094095861042184,58.13722422294331
3773,shrimp asopao,5,6.5,1.0,86.0000001,265.0000008,273.0,35.1999999,2.5,15.1,1.9999999845,1885.0,21.0,53.0,3.999999996,0.0,4.0,0.0,42.0,103.0,263,-0.179119093,4.066987298,0.657393774,307.83269874524717,132.0532319391635,16484.790874524715,183.65019011406844,463.4980988593156,34.98098855817491,0.0,34.98098859315589,0.0,367.3003802281369,900.7604562737642,2387.45247148289,21.863117870722434,56.844106463878326,8.745247148288973,752.0912556273763,2317.4905012927757,17.490494161026618,10.0,10.0,5.0,5.0,1.7826849956127522,5.0,0.0,5.0,0.0,4.591254752851711,5.0,3.4106463878327,4.3726235741444865,0.6273764258555135,2.8136882129277567,0.0,0.17189478897338403,2.223731085551331,64.99390022374963
3774,shrimp bisque,5,5.799999985,2.0,66.0,235.0000008,455.999999,13.2,1.2,12.0,5.000000008500001,1160.0,33.0,145.0,1.000000008,0.0,2.0,0.0,40.0,20.0,153,-0.265061993,4.08644446,0.908032578,198.4313725490196,180.39215686274508,17437.908496732027,496.07843137254906,2179.7385620915034,15.03267985882353,0.0,30.065359477124183,0.0,601.3071895424837,300.65359477124184,6854.901945751634,18.03921568627451,87.18954225816995,30.065359477124183,992.1568627450981,3532.6797505882355,75.16339882058826,3.30718954248366,10.0,5.0,5.0,5.0,2.783829603485839,0.0,5.0,0.0,5.0,1.8790849673202614,5.0,3.607843137254902,0.0,0.0,0.0,0.0,0.0,51.57794725054466
3775,shrimp clams and scallops pasta,7,6.5,2.0,129.9999999,937.9999992,976.9999995000001,59.1999999,6.0,36.8,5.999999985,1717.0,19.00000002,166.99999999999997,9.0,0.0,9.0,0.0,79.0,124.0,450,-0.437212259,4.21329579,0.50859787,302.57777726666666,188.08888888888887,8775.777777777777,97.11111121333334,853.5555555555554,46.0,0.0,46.0,0.0,403.77777777777777,633.7777777777778,4993.555553,30.666666666666668,33.22222222222222,10.222222222222221,664.4444439333333,4794.222218133334,30.66666659,10.0,10.0,5.0,5.0,3.282905982905983,5.0,0.0,5.0,0.0,5.0,3.9611111111111112,5.0,5.0,2.4444444444444446,2.4444444444444446,0.0,0.0,0.13227514444444471,67.26518112735043
3776,shrimp creole iii,5,16.79999997,3.0,258.9999999,1006.9999992,822.0000004999999,32.7999999,2.9000000000000004,38.5,5.999999985,1220.0,25.99999998,140.0,7.999999992,0.0,15.0,0.0,92.0,77.0,448,-1.27561872,4.24724104,0.8068945679999999,168.39285662946432,197.65625,6263.392857142857,133.48214275446426,718.75,41.07142853035714,0.0,77.00892857142857,0.0,472.32142857142856,395.3125,4220.0892882812495,14.888392857142858,86.24999984598213,15.401785714285714,1329.687499486607,5169.866067321429,30.8035713515625,2.806547610491072,10.0,3.9146205357142856,5.0,2.764423076923077,5.0,0.0,5.0,0.0,5.0,2.470703125,5.0,2.977678571428571,0.0,1.1495535714285716,0.0,0.0,0.1105442299107143,51.19407072089629
3777,shrimp deviled eggs,5,6.5,2.0,102.9999999,133.9999992,45.0000005,1.2999999,0.1,4.1,1.000000008,204.00000000000003,0.0,16.0,1.000000008,0.0,1.0,0.0,5.0,10.0,79,-0.789298037,4.046060809,0.615630217,37.84809835443038,119.36708860759492,5939.240506329115,0.0,465.82278481012656,29.113924283544304,0.0,29.11392405063291,0.0,145.56962025316457,291.13924050632914,1310.126596835443,2.911392405063291,189.2405063291139,58.22784810126582,2998.7341743037978,3901.265799493671,29.113924283544304,0.6308016392405063,10.0,3.712025316455697,0.0,1.7916260954235639,5.0,0.0,5.0,0.0,1.8196202531645573,1.8196202531645573,1.871609424050633,0.5822784810126582,0.0,0.0,0.0,0.0,0.37874217721518993,32.606323639727364
3778,shrimp egg foo yung,5,13.799999979999999,3.0,290.0000001,826.0000008000001,245.999999,7.2999998999999995,1.5,14.899999999999999,2.9999999925,463.99999999999994,7.00000002,58.0,3.0000000059999996,0.0,5.0,0.0,30.0,64.0,209,-2.9263371310000004,4.339596515,0.982722713,80.3349271291866,163.9712918660287,5106.220095693779,77.03349304306221,638.2775119617226,33.01435413301435,0.0,55.02392344497608,0.0,330.14354066985646,704.3062200956938,2707.1770224880383,16.507177033492823,151.86602848803827,33.014354066985646,3191.387560909091,9089.952161913876,33.01435398444976,1.33891545215311,10.0,3.1913875598086117,5.0,2.4549135075450867,5.0,0.0,5.0,0.0,4.126794258373206,4.401913875598086,3.8673957464114834,3.3014354066985647,0.0,0.0,0.0,0.0,0.0,47.68275580658815
3779,shrimp enchiladas,5,26.300000025,7.0,57.9999999,1234.0000008,528.9999995,37.2,3.8,16.6,4.0000000005,580.0,4.00000002,222.0,3.0000000059999996,0.0,5.0,0.0,50.0,67.0,444,-5.976487747,3.955504542,0.952360806,192.7027027027027,85.990990990991,3004.5045045045044,20.72072082432432,1150.0,15.54054057162162,0.0,25.9009009009009,0.0,259.009009009009,347.0720720720721,2740.3153127252253,19.684684684684683,136.23873886824325,36.26126126126126,300.45044993243243,6392.342346486486,20.720720723310812,3.2117117117117115,12.89864864864865,1.8778153153153152,1.7267267353603601,4.423076923076923,2.877877883633633,0.0,5.0,0.0,3.2376126126126126,2.1692004504504507,3.914736161036036,3.9369369369369367,0.0,0.0,0.0,0.0,1.7109967105855852,46.98534008936822
3780,shrimp kisses,5,16.900000000000002,8.0,204.9999999,752.9999999999999,273.999999,0.39999989999999996,0.0,30.7,0.0,402.0,1.99999998,243.0,3.0000000059999996,0.0,6.0,0.0,41.0,8.0,284,-2.533185985,4.116967098,0.98800627,3.2394358098591547,248.62676056338026,3255.633802816901,16.19718293661972,1967.957746478873,24.295774696478873,0.0,48.59154929577465,0.0,332.0422535211268,64.78873239436619,2219.014076408451,0.0,136.86619718309862,64.78873239436619,1660.2112667957747,6098.239436619718,0.0,0.05399059683098591,10.0,2.034771126760563,1.3497652447183097,5.0,4.499217536384976,0.0,5.0,0.0,4.150528169014085,0.4049295774647887,3.1700201091549296,0.0,0.0,0.0,0.0,0.0,5.0,40.663222360328646
3781,shrimp lemon pepper linguini,5,18.30000003,8.0,203.0000001,256.9999992,417.9999985,47.499999900000006,3.7000000000000006,31.5,1.9999999845,842.0,28.99999998,110.0,5.000000004,0.0,12.0,0.0,78.0,122.0,481,-2.501253592,4.529617158,0.802123458,227.13097665280668,150.62370062370064,4026.195426195426,138.66943857380457,525.987525987526,23.908523927650727,0.0,57.380457380457386,0.0,372.97297297297297,583.3679833679834,1998.7525915800418,17.692307692307697,87.50519764864865,38.25363825363826,970.6860711642412,1228.898125072765,9.56340948929314,3.7855162775467783,10.0,2.516372141372141,5.0,2.0230289461058697,4.42750443104643,0.0,5.0,0.0,4.662162162162162,3.646049896049896,2.8553608451143453,3.538461538461539,0.0,0.0,0.0,2.439795572765073,3.481998493762994,53.37625030438723
3782,shrimp linguine,5,24.59999997,14.0,243.00000000000003,436.0000008,391.000001,42.599999999999994,2.1,32.5,1.9999999845,1311.0,7.99999998,188.0,3.999999996,0.0,4.0,0.0,34.0,120.0,517,-5.809705103,4.458768795,0.758670125,189.51644100580268,144.58413926499034,5832.301740812379,35.58994188394584,836.3636363636364,17.79497096866538,0.0,17.79497098646035,0.0,151.25725338491296,533.8491295938104,1739.4584183752418,9.342359767891683,109.43907143326886,62.28239845261122,1081.0444874274663,1939.6518410831723,8.897485424274661,3.158607350096711,10.0,3.645188588007737,2.9658284903288203,3.2167832167832167,3.2953649941972922,0.0,4.448742746615087,0.0,1.890715667311412,3.336557059961315,2.484940597678917,1.8684719535783365,0.0,0.0,0.0,0.9590586644100578,3.587700726305609,44.8579600552745
3783,shrimp linguine alfredo,5,23.700000025,14.0,135.0,316.9999992,555.0000015,70.2999999,4.9,27.500000000000004,4.0000000005,3058.0,51.0,252.0,5.999999994,0.0,10.0,0.0,87.0,217.0,590,-6.353005808,4.233416816,0.628717933,274.0508470677966,107.2033898305085,11921.016949152543,198.81355932203388,982.3728813559321,23.389830485084747,0.0,38.983050847457626,0.0,339.1525423728814,845.9322033898304,2163.5593278813562,19.10169491525424,92.3898306059322,54.57627118644068,526.271186440678,1235.7627087457627,15.593220340932202,4.56751411779661,10.0,5.0,5.0,3.7783572359843545,4.331450089830509,0.0,5.0,0.0,4.239406779661017,5.0,3.090799039830509,3.820338983050848,0.0,0.0,0.0,2.425494356779661,2.524885660169492,58.778246263103
3784,shrimp over cheese grits,5,19.199999975,10.0,222.0,534.0,464.00000149999994,44.7999999,1.8000000000000003,33.2,5.000000008500001,1060.0,25.99999998,244.0,5.000000004,0.0,13.0,0.0,70.0,112.00000000000001,491,-4.05612456,4.261956777,0.722082606,209.8574333401222,155.5193482688391,4965.376782077393,121.792260598778,1142.9735234215887,23.421588613441955,0.0,60.896130346232184,0.0,327.90224032586553,524.643584521385,2173.523428615071,8.431771894093687,89.93890008655805,46.84317718940937,1039.9185336048881,2501.4256619144603,23.421588634521388,3.497623889002037,10.0,3.1033604887983706,5.0,4.396052013159956,4.337331224711473,0.0,5.0,0.0,4.098778004073319,3.279022403258656,3.105033469450102,1.6863543788187374,0.0,0.0,0.0,0.0,1.2822875183299385,48.78584338960258
3785,shrimp paella,5,1.19999997,0.0,173.0000001,358.99999920000005,312.9999985,23.0000001,1.0999999999999999,21.3,2.9999999925,1038.0,10.00000002,76.0,5.999999994,0.0,8.0,0.0,39.0,44.0,199,0.965606045,3.936750946,0.5857240579999999,265.82914688442213,246.18090452261305,11996.984924623115,115.57788967839195,878.391959798995,69.34673359899499,0.0,92.46231155778895,0.0,450.7537688442211,508.5427135678392,3617.587922361809,12.713567839195978,13.869346386934673,0.0,1999.4974885929648,4149.246221909548,34.673366747487435,4.430485781407035,10.0,5.0,5.0,3.3784306146115197,5.0,0.0,5.0,0.0,5.0,3.1783919597989954,5.0,2.542713567839195,3.933127201005025,5.0,0.0,0.0,0.0,62.46314912466177
3786,shrimp primavera,5,5.799999985,1.0,230.00000010000002,559.0000008,920.9999995000001,66.3,6.0,37.9,8.000000001,721.0,40.00000002,131.0,7.999999992,0.0,16.0,1.0,109.00000000000001,189.0,460,0.463650571,4.271252145,0.657543533,331.5,189.5,3605.0,200.0000001,655.0,39.999999960000004,0.0,80.0,5.0,545.0,945.0,4604.9999975,30.0,28.999999925,5.0,1150.0000005,2795.000004,40.000000005000004,10.0,10.0,2.253125,5.0,2.519230769230769,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,2.769230775,3.75,0.0,0.0,0.0,71.29158654423077
